"Name","SI","Handles","VM","WS","PM","NPM","Path","CommandLine","Parent","Company","CPU","FileVersion","ProductVersion","Description","Product","__NounName","SafeHandle","Handle","BasePriority","ExitCode","HasExited","StartTime","ExitTime","Id","MachineName","MaxWorkingSet","MinWorkingSet","Modules","NonpagedSystemMemorySize64","NonpagedSystemMemorySize","PagedMemorySize64","PagedMemorySize","PagedSystemMemorySize64","PagedSystemMemorySize","PeakPagedMemorySize64","PeakPagedMemorySize","PeakWorkingSet64","PeakWorkingSet","PeakVirtualMemorySize64","PeakVirtualMemorySize","PriorityBoostEnabled","PriorityClass","PrivateMemorySize64","PrivateMemorySize","ProcessorAffinity","SessionId","StartInfo","Threads","HandleCount","VirtualMemorySize64","VirtualMemorySize","EnableRaisingEvents","StandardInput","StandardOutput","StandardError","WorkingSet64","WorkingSet","SynchronizingObject","MainModule","MainWindowHandle","MainWindowTitle","Responding","ProcessName","PrivilegedProcessorTime","TotalProcessorTime","UserProcessorTime","Site","Container"
"(sd-pam)","838",,"23298048","2256896","1441792","0",,"(sd-pam)","System.Diagnostics.Process (systemd)",,"0",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3280","0",,"False","8/15/2025 1:32:17 AM",,"839",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","1441792","1441792","1441792","1441792","0","0","3698688","3698688","23298048","23298048","False","Normal","1060864","1060864","15","838",,"System.Diagnostics.ProcessThreadCollection",,"23298048","23298048","False",,,,"2256896","2256896",,,"0","","True","(sd-pam)","00:00:00","00:00:00","00:00:00",,
"accounts-daemon","553",,"316039168","6508544","655360","0",,"/usr/libexec/accounts-daemon","System.Diagnostics.Process (systemd)",,"0.38",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3420","0",,"False","8/15/2025 1:32:02 AM",,"553",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","655360","655360","655360","655360","0","0","7176192","7176192","382877696","382877696","False","Normal","34852864","34852864","15","553",,"System.Diagnostics.ProcessThreadCollection",,"316039168","316039168","False",,,,"6508544","6508544",,,"0","","True","accounts-daemon","00:00:00.2400000","00:00:00.3800000","00:00:00.1400000",,
"agent","885","7","315568128","5906432","524288","0","/usr/libexec/geoclue-2.0/demos/agent","/usr/libexec/geoclue-2.0/demos/agent","System.Diagnostics.Process (xfce4-session)",,"0",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","892","0",,"False","8/15/2025 1:32:20 AM",,"1218",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","524288","524288","524288","524288","0","0","6430720","6430720","382676992","382676992","False","Normal","34578432","34578432","15","885",,"System.Diagnostics.ProcessThreadCollection","7","315568128","315568128","False",,,,"5906432","5906432",,"System.Diagnostics.ProcessModule (agent)","0","","True","agent","00:00:00","00:00:00","00:00:00",,
"agetty","703",,"7163904","1888256","131072","0",,"/sbin/agetty -o -p -- \u --noclear - linux","System.Diagnostics.Process (systemd)",,"0",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","2380","0",,"False","8/15/2025 1:32:02 AM",,"703",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","131072","131072","131072","131072","0","0","2150400","2150400","7163904","7163904","False","Normal","380928","380928","15","703",,"System.Diagnostics.ProcessThreadCollection",,"7163904","7163904","False",,,,"1888256","1888256",,,"0","","True","agetty","00:00:00","00:00:00","00:00:00",,
"applet.py","885","9","67244032","27746304","11141120","0","/usr/bin/python3.13","/usr/bin/python3 /usr/share/system-config-printer/applet.py","System.Diagnostics.Process (xfce4-session)",,"0.89",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3240","0",,"False","8/15/2025 1:32:19 AM",,"1172",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","11141120","11141120","11141120","11141120","0","0","42557440","42557440","67334144","67334144","False","Normal","21196800","21196800","15","885",,"System.Diagnostics.ProcessThreadCollection","9","67244032","67244032","False",,,,"27746304","27746304",,"System.Diagnostics.ProcessModule (python3.13)","0","","True","applet.py","00:00:00.3900000","00:00:00.8900000","00:00:00.5000000",,
"at-spi-bus-launcher","992","11","390053888","6897664","524288","0","/usr/libexec/at-spi-bus-launcher","/usr/libexec/at-spi-bus-launcher","System.Diagnostics.Process (systemd)",,"0.02",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","2916","0",,"False","8/15/2025 1:32:18 AM",,"992",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","524288","524288","524288","524288","0","0","7684096","7684096","457162752","457162752","False","Normal","43290624","43290624","15","992",,"System.Diagnostics.ProcessThreadCollection","11","390053888","390053888","False",,,,"6897664","6897664",,"System.Diagnostics.ProcessModule (at-spi-bus-launcher)","0","","True","at-spi-bus-launcher","00:00:00.0100000","00:00:00.0200000","00:00:00.0100000",,
"at-spi2-registryd","992","9","239800320","7225344","393216","0","/usr/libexec/at-spi2-registryd","/usr/libexec/at-spi2-registryd --use-gnome-session","System.Diagnostics.Process (systemd)",,"29.24",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","2668","0",,"False","8/15/2025 1:32:18 AM",,"1010",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","393216","393216","393216","393216","0","0","7880704","7880704","239800320","239800320","False","Normal","26378240","26378240","15","992",,"System.Diagnostics.ProcessThreadCollection","9","239800320","239800320","False",,,,"7225344","7225344",,"System.Diagnostics.ProcessModule (at-spi2-registryd)","0","","True","at-spi2-registryd","00:00:18.8200000","00:00:29.2400000","00:00:10.4200000",,
"blueman-applet","885","18","541175808","32886784","15335424","0","/usr/bin/python3.13","/usr/bin/python3 /usr/bin/blueman-applet","System.Diagnostics.Process (xfce4-session)",,"3.05",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3780","0",,"False","8/15/2025 1:32:19 AM",,"1196",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","15335424","15335424","15335424","15335424","0","0","63123456","63123456","544309248","544309248","False","Normal","70017024","70017024","15","885",,"System.Diagnostics.ProcessThreadCollection","18","541175808","541175808","False",,,,"32886784","32886784",,"System.Diagnostics.ProcessModule (python3.13)","0","","True","blueman-applet","00:00:01.1100000","00:00:03.0500000","00:00:01.9400000",,
"chrome_crashpad_handler","1335764","6","34382618624","3497984","131072","0","/usr/share/code/chrome_crashpad_handler","/usr/share/code/chrome_crashpad_handler --monitor-self-annotation=ptype=crashpad-handler --no-rate-limit --database=/home/kali/.config/Code/Crashpad --url=appcenter://code?aid=fba07a4d-84bd-4fc8-a125-9640fc8ce171&uid=997bd522-f82c-4d09-8864-a348f36acfe4&iid=997bd522-f82c-4d09-8864-a348f36acfe4&sid=997bd522-f82c-4d09-8864-a348f36acfe4 --annotation=_companyName=Microsoft --annotation=_productName=VSCode --annotation=_version=1.96.2 --annotation=lsb-release=Kali GNU/Linux Rolling --annotation=plat=Linux --annotation=prod=Electron --annotation=ver=32.2.6 --initial-client-fd=45 --shared-client-connection","System.Diagnostics.Process (systemd)",,"0.02",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","1956","0",,"False","8/17/2025 7:12:11 AM",,"1335765",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","131072","131072","131072","131072","0","0","3629056","3629056","34382618624","22880256","False","Normal","17473536","17473536","15","1335764",,"System.Diagnostics.ProcessThreadCollection","6","34382618624","22880256","False",,,,"3497984","3497984",,"System.Diagnostics.ProcessModule (chrome_crashpad_handler)","0","","True","chrome_crashpad_handler","00:00:00","00:00:00.0200000","00:00:00.0200000",,
"code","885","173","1243635916800","260431872","16908288","0","/usr/share/code/code","/usr/share/code/code /home/kali/CSCI1411-Fall2025/README.md","System.Diagnostics.Process (systemd)",,"70.72",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","2060","0",,"False","8/17/2025 7:12:11 AM",,"1335738",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","16908288","16908288","16908288","16908288","0","0","293822464","293822464","1275715514368","110227456","False","Normal","1053102080","1053102080","15","885",,"System.Diagnostics.ProcessThreadCollection","173","1243635916800","-1904599040","False",,,,"260431872","260431872",,"System.Diagnostics.ProcessModule (code)","0","","True","code","00:00:29.7600000","00:01:10.7200000","00:00:40.9600000",,
"code","885","50","1245302779904","339664896","12320768","0","/usr/share/code/code","/usr/share/code/code --type=renderer --crashpad-handler-pid=1335765 --enable-crash-reporter=c01c8861-e9eb-4dc5-8502-f018f915679c,no_channel --user-data-dir=/home/kali/.config/Code --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --app-path=/usr/share/code/resources/app --enable-sandbox --enable-blink-features=HighlightAPI --disable-gpu-compositing --disable-blink-features=FontMatchingCTMigration,StandardizedBrowserZoom, --lang=en-US --num-raster-threads=2 --enable-main-frame-before-activation --renderer-client-id=8 --time-ticks-at-unix-epoch=-1754064471057510 --launch-time-ticks=195538101312 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,456511310445549693,11207647004454132264,262144 --disable-features=CalculateNativeWinOcclusion,PlzDedicatedWorker,SpareRendererForSitePerProcess --variations-seed-version --vscode-window-config=vscode:223eea04-3904-4711-a986-f7b81ab189d5","System.Diagnostics.Process (code --type=zygote)",,"303.41",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","2568","0",,"False","8/17/2025 7:50:53 AM",,"1354861",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","12320768","12320768","12320768","12320768","0","0","406822912","406822912","1247256416256","1715900416","False","Normal","1024200704","1024200704","15","885",,"System.Diagnostics.ProcessThreadCollection","50","1245302779904","-237735936","False",,,,"339664896","339664896",,"System.Diagnostics.ProcessModule (code)","0","","True","code","00:01:51.5800000","00:05:03.4100000","00:03:11.8300000",,
"Code --gpu-preferences=UAAAAAAAAAAgAAAEAAAAAAAAAAAAAAAAAABgAAEAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAQAAABAAAAAAAAAAEAAAAAAAAAAIAAAAAAAAAAgAAAAAAAAA --shared-files --field-trial-handle=3,i,456511310445549693,11207647004454132264,262144 --disable-features=CalculateNativeWinOcclusion,PlzDedicatedWorker,SpareRendererForSitePerProcess --variations-seed-version","885","41","35014299648","92475392","15204352","0","/usr/share/code/code","/usr/share/code/code --type=gpu-process --crashpad-handler-pid=1335765 --enable-crash-reporter=c01c8861-e9eb-4dc5-8502-f018f915679c,no_channel --user-data-dir=/home/kali/.config/Code --gpu-preferences=UAAAAAAAAAAgAAAEAAAAAAAAAAAAAAAAAABgAAEAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAQAAABAAAAAAAAAAEAAAAAAAAAAIAAAAAAAAAAgAAAAAAAAA --shared-files --field-trial-handle=3,i,456511310445549693,11207647004454132264,262144 --disable-features=CalculateNativeWinOcclusion,PlzDedicatedWorker,SpareRendererForSitePerProcess --variations-seed-version","System.Diagnostics.Process (code --type=zygote --no-zygote-sandbox)",,"100.63",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","2956","0",,"False","8/17/2025 7:12:11 AM",,"1335780",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","15204352","15204352","15204352","15204352","0","0","154632192","154632192","35070640128","710901760","False","Normal","133660672","133660672","15","885",,"System.Diagnostics.ProcessThreadCollection","41","35014299648","654561280","False",,,,"92475392","92475392",,"System.Diagnostics.ProcessModule (code)","0","","True","Code --gpu-preferences=UAAAAAAAAAAgAAAEAAAAAAAAAAAAAAAAAABgAAEAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAQAAABAAAAAAAAAAEAAAAAAAAAAIAAAAAAAAAAgAAAAAAAAA --shared-files --field-trial-handle=3,i,456511310445549693,11207647004454132264,262144 --disable-features=CalculateNativeWinOcclusion,PlzDedicatedWorker,SpareRendererForSitePerProcess --variations-seed-version","00:00:38.6400000","00:01:40.6300000","00:01:01.9900000",,
"Code --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,456511310445549693,11207647004454132264,262144 --disable-features=CalculateNativeWinOcclusion,PlzDedicatedWorker,SpareRendererForSitePerProcess --variations-seed-version","885","33","34888101888","109707264","12320768","0","/usr/share/code/code","/usr/share/code/code --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --crashpad-handler-pid=1335765 --enable-crash-reporter=c01c8861-e9eb-4dc5-8502-f018f915679c,no_channel --user-data-dir=/home/kali/.config/Code --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,456511310445549693,11207647004454132264,262144 --disable-features=CalculateNativeWinOcclusion,PlzDedicatedWorker,SpareRendererForSitePerProcess --variations-seed-version","System.Diagnostics.Process (code)",,"5.88",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","2736","0",,"False","8/17/2025 7:12:11 AM",,"1335784",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","12320768","12320768","12320768","12320768","0","0","126734336","126734336","34907369472","547631104","False","Normal","64077824","64077824","15","885",,"System.Diagnostics.ProcessThreadCollection","33","34888101888","528363520","False",,,,"109707264","109707264",,"System.Diagnostics.ProcessModule (code)","0","","True","Code --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,456511310445549693,11207647004454132264,262144 --disable-features=CalculateNativeWinOcclusion,PlzDedicatedWorker,SpareRendererForSitePerProcess --variations-seed-version","00:00:02.6600000","00:00:05.8800000","00:00:03.2200000",,
"Code --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,456511310445549693,11207647004454132264,262144 --disable-features=CalculateNativeWinOcclusion,PlzDedicatedWorker,SpareRendererForSitePerProcess --variations-seed-version","885","45","1243313430528","189845504","0","0","/usr/share/code/code","/usr/share/code/code --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --crashpad-handler-pid=1335765 --enable-crash-reporter=c01c8861-e9eb-4dc5-8502-f018f915679c,no_channel --user-data-dir=/home/kali/.config/Code --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,456511310445549693,11207647004454132264,262144 --disable-features=CalculateNativeWinOcclusion,PlzDedicatedWorker,SpareRendererForSitePerProcess --variations-seed-version","System.Diagnostics.Process (code)",,"24.31",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4016","0",,"False","8/17/2025 7:12:13 AM",,"1335862",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","204587008","204587008","1275680563200","75276288","False","Normal","768376832","768376832","15","885",,"System.Diagnostics.ProcessThreadCollection","45","1243313430528","2067881984","False",,,,"189845504","189845504",,"System.Diagnostics.ProcessModule (code)","0","","True","Code --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,456511310445549693,11207647004454132264,262144 --disable-features=CalculateNativeWinOcclusion,PlzDedicatedWorker,SpareRendererForSitePerProcess --variations-seed-version","00:00:12.0200000","00:00:24.3100000","00:00:12.2899999",,
"Code --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,456511310445549693,11207647004454132264,262144 --disable-features=CalculateNativeWinOcclusion,PlzDedicatedWorker,SpareRendererForSitePerProcess --variations-seed-version","885","46","1243322454016","168611840","0","0","/usr/share/code/code","/usr/share/code/code --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --crashpad-handler-pid=1335765 --enable-crash-reporter=c01c8861-e9eb-4dc5-8502-f018f915679c,no_channel --user-data-dir=/home/kali/.config/Code --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,456511310445549693,11207647004454132264,262144 --disable-features=CalculateNativeWinOcclusion,PlzDedicatedWorker,SpareRendererForSitePerProcess --variations-seed-version","System.Diagnostics.Process (code)",,"44.49",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3436","0",,"False","8/17/2025 7:51:07 AM",,"1355113",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","168800256","168800256","1275680694272","75407360","False","Normal","710217728","710217728","15","885",,"System.Diagnostics.ProcessThreadCollection","46","1243322454016","2076905472","False",,,,"168611840","168611840",,"System.Diagnostics.ProcessModule (code)","0","","True","Code --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,456511310445549693,11207647004454132264,262144 --disable-features=CalculateNativeWinOcclusion,PlzDedicatedWorker,SpareRendererForSitePerProcess --variations-seed-version","00:00:23.7600000","00:00:44.4900000","00:00:20.7300000",,
"Code --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,456511310445549693,11207647004454132264,262144 --disable-features=CalculateNativeWinOcclusion,PlzDedicatedWorker,SpareRendererForSitePerProcess --variations-seed-version","885","48","1243330789376","153014272","0","0","/usr/share/code/code","/usr/share/code/code --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --crashpad-handler-pid=1335765 --enable-crash-reporter=c01c8861-e9eb-4dc5-8502-f018f915679c,no_channel --user-data-dir=/home/kali/.config/Code --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,456511310445549693,11207647004454132264,262144 --disable-features=CalculateNativeWinOcclusion,PlzDedicatedWorker,SpareRendererForSitePerProcess --variations-seed-version","System.Diagnostics.Process (code)",,"2.69",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4076","0",,"False","8/17/2025 10:05:32 AM",,"1421387",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","159334400","159334400","1275680694272","75407360","False","Normal","699322368","699322368","15","885",,"System.Diagnostics.ProcessThreadCollection","48","1243330789376","2085240832","False",,,,"153014272","153014272",,"System.Diagnostics.ProcessModule (code)","0","","True","Code --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,456511310445549693,11207647004454132264,262144 --disable-features=CalculateNativeWinOcclusion,PlzDedicatedWorker,SpareRendererForSitePerProcess --variations-seed-version","00:00:01.4600000","00:00:02.6900000","00:00:01.2300000",,
"Code --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,456511310445549693,11207647004454132264,262144 --disable-features=CalculateNativeWinOcclusion,PlzDedicatedWorker,SpareRendererForSitePerProcess --variations-seed-version","885","52","1243315077120","204795904","0","0","/usr/share/code/code","/usr/share/code/code --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --dns-result-order=ipv4first --inspect-port=0 --crashpad-handler-pid=1335765 --enable-crash-reporter=c01c8861-e9eb-4dc5-8502-f018f915679c,no_channel --user-data-dir=/home/kali/.config/Code --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,456511310445549693,11207647004454132264,262144 --disable-features=CalculateNativeWinOcclusion,PlzDedicatedWorker,SpareRendererForSitePerProcess --variations-seed-version","System.Diagnostics.Process (code)",,"5.7",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","712","0",,"False","8/17/2025 10:05:32 AM",,"1421398",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","208285696","208285696","1275680694272","75407360","False","Normal","742207488","742207488","15","885",,"System.Diagnostics.ProcessThreadCollection","52","1243315077120","2069528576","False",,,,"204795904","204795904",,"System.Diagnostics.ProcessModule (code)","0","","True","Code --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,456511310445549693,11207647004454132264,262144 --disable-features=CalculateNativeWinOcclusion,PlzDedicatedWorker,SpareRendererForSitePerProcess --variations-seed-version","00:00:02.2900000","00:00:05.7000000","00:00:03.4100000",,
"code --type=zygote","885","12","34836578304","87695360","12451840","0","/usr/share/code/code","/usr/share/code/code --type=zygote","System.Diagnostics.Process (code)",,"0.04",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3820","0",,"False","8/17/2025 7:12:11 AM",,"1335743",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","12451840","12451840","12451840","12451840","0","0","100147200","100147200","34836578304","476839936","False","Normal","8097792","8097792","15","885",,"System.Diagnostics.ProcessThreadCollection","12","34836578304","476839936","False",,,,"87695360","87695360",,"System.Diagnostics.ProcessModule (code)","0","","True","code --type=zygote","00:00:00.0200000","00:00:00.0400000","00:00:00.0200000",,
"code --type=zygote","885","12","34836602880","8765440","12320768","0","/usr/share/code/code","/usr/share/code/code --type=zygote","System.Diagnostics.Process (code --type=zygote)",,"0",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3680","0",,"False","8/17/2025 7:12:11 AM",,"1335745",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","12320768","12320768","12320768","12320768","0","0","21086208","21086208","34836602880","476864512","False","Normal","8171520","8171520","15","885",,"System.Diagnostics.ProcessThreadCollection","12","34836602880","476864512","False",,,,"8765440","8765440",,"System.Diagnostics.ProcessModule (code)","0","","True","code --type=zygote","00:00:00","00:00:00","00:00:00",,
"code --type=zygote --no-zygote-sandbox","885","12","34836590592","84963328","15204352","0","/usr/share/code/code","/usr/share/code/code --type=zygote --no-zygote-sandbox","System.Diagnostics.Process (code)",,"0.04",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","2324","0",,"False","8/17/2025 7:12:11 AM",,"1335742",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","15204352","15204352","15204352","15204352","0","0","100167680","100167680","34836590592","476852224","False","Normal","8069120","8069120","15","885",,"System.Diagnostics.ProcessThreadCollection","12","34836590592","476852224","False",,,,"84963328","84963328",,"System.Diagnostics.ProcessModule (code)","0","","True","code --type=zygote --no-zygote-sandbox","00:00:00.0100000","00:00:00.0400000","00:00:00.0300000",,
"colord","1197",,"323190784","10170368","2228224","0",,"/usr/libexec/colord","System.Diagnostics.Process (systemd)",,"0.17",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","700","0",,"False","8/15/2025 1:32:19 AM",,"1197",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","2228224","2228224","2228224","2228224","0","0","14360576","14360576","323293184","323293184","False","Normal","38785024","38785024","15","1197",,"System.Diagnostics.ProcessThreadCollection",,"323190784","323190784","False",,,,"10170368","10170368",,,"0","","True","colord","00:00:00.1000000","00:00:00.1700000","00:00:00.0700000",,
"cpuhp/0","0",,"0","0","0","0",,,"System.Diagnostics.Process (kthreadd)",,"0",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","696","0",,"False","8/15/2025 1:31:55 AM",,"22",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","1","0",,"System.Diagnostics.ProcessThreadCollection",,"0","0","False",,,,"0","0",,,"0","","True","cpuhp/0","00:00:00","00:00:00","00:00:00",,
"cpuhp/1","0",,"0","0","0","0",,,"System.Diagnostics.Process (kthreadd)",,"0",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","2480","0",,"False","8/15/2025 1:31:55 AM",,"23",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","2","0",,"System.Diagnostics.ProcessThreadCollection",,"0","0","False",,,,"0","0",,,"0","","True","cpuhp/1","00:00:00","00:00:00","00:00:00",,
